[응답자 특성],,,,,,,,,,,,,,,,
,,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,
,,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세
13)[블루 테라피] 에센스 스킨,4.7,4.7,5.1,4.2,,8.2,,13.0,,,,,,,,
26)[블루 테라피] 밀키 로션,4.7,4.7,3.8,5.6,,6.1,4.2,8.7,,,,,,,,
29)[리퀴드 화이트] 3색빛 (수분타입),4.7,4.7,5.1,4.2,6.7,4.1,6.3,,,,,,,,,
36)CC 화이트 (SPF 50/PA++),4.7,4.7,3.8,5.6,,6.1,6.3,4.3,,,,,,,,
37)CC 그린 (SPF 50+/PA++),4.7,4.7,5.1,4.2,,8.2,4.2,4.3,,,,,,,,
8)[수르스테라피 7] 마스크,3.3,3.3,3.8,2.8,,6.1,2.1,4.3,,,,,,,,
,,,,,,,,,,,,,,,,
D2. 비오템 사용 기간,,,,,,,,,,,,,,,,
,전체,고객 타입,사용자*연령1,,사용자*연령2,,,,,,,,,,,
,,사용자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,,,,,,,,
Base for %,(150),(150),(79),(71),(30),(49),(48),(23),,,,,,,,
7.00,14.0,14.0,24.1,2.8,23.3,24.5,4.2,,,,,,,,,
8.00,8.7,8.7,10.1,7.0,13.3,8.2,10.4,,,,,,,,,
9.00,2.7,2.7,2.5,2.8,6.7,,2.1,4.3,,,,,,,,
10.00,6.0,6.0,8.9,2.8,6.7,10.2,4.2,,,,,,,,,
11.00,0.7,0.7,1.3,,,2.0,,,,,,,,,,
12.00,25.3,25.3,25.3,25.4,26.7,24.5,22.9,30.4,,,,,,,,
15.00,0.7,0.7,,1.4,,,2.1,,,,,,,,,
16.00,0.7,0.7,,1.4,,,2.1,,,,,,,,,
18.00,1.3,1.3,1.3,1.4,3.3,,2.1,,,,,,,,,
20.00,3.3,3.3,2.5,4.2,,4.1,4.2,4.3,,,,,,,,
24.00,8.7,8.7,3.8,14.1,3.3,4.1,14.6,13.0,,,,,,,,
30.00,3.3,3.3,1.3,5.6,3.3,,4.2,8.7,,,,,,,,
36.00,12.7,12.7,13.9,11.3,10.0,16.3,8.3,17.4,,,,,,,,
37.00,0.7,0.7,,1.4,,,2.1,,,,,,,,,
40.00,0.7,0.7,1.3,,3.3,,,,,,,,,,,
48.00,2.7,2.7,1.3,4.2,,2.0,4.2,4.3,,,,,,,,
60.00,3.3,3.3,,7.0,,,6.3,8.7,,,,,,,,
72.00,0.7,0.7,,1.4,,,2.1,,,,,,,,,
90.00,0.7,0.7,,1.4,,,2.1,,,,,,,,,
96.00,2.0,2.0,2.5,1.4,,4.1,2.1,,,,,,,,,
100.00,0.7,0.7,,1.4,,,,4.3,,,,,,,,
120.00,0.7,0.7,,1.4,,,,4.3,,,,,,,,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
[평균:개월],22.64,22.64,17.37,28.51,14.50,19.12,25.98,33.78,,,,,,,,
,,,,,,,,,,,,,,,,
D3. 비오템 이전 사용 스킨케어 브랜드 (SA) (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,사용자*연령1,,사용자*연령2,,,,,,,,,,,
,,사용자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,,,,,,,,
Base for %,(150),(150),(79),(71),(30),(49),(48),(23),,,,,,,,
◆매스 브랜드 NET◆,42.0,42.0,46.8,36.6,56.7,40.8,37.5,34.8,,,,,,,,
◆로드샵 브랜드 Sub NET◆,20.7,20.7,25.3,15.5,30.0,22.4,22.9,,,,,,,,,
   7) 이니스프리,9.3,9.3,12.7,5.6,13.3,12.2,8.3,,,,,,,,,
   6) 에뛰드,3.3,3.3,5.1,1.4,3.3,6.1,2.1,,,,,,,,,
   1) 네이처 리퍼블릭,2.0,2.0,1.3,2.8,,2.0,4.2,,,,,,,,,
   3) 더페이스샵,2.0,2.0,3.8,,10.0,,,,,,,,,,,
   4) 미샤,2.0,2.0,1.3,2.8,3.3,,4.2,,,,,,,,,
   8) 토니모리,1.3,1.3,1.3,1.4,,2.0,2.1,,,,,,,,,
   5) 스킨푸드,0.7,0.7,,1.4,,,2.1,,,,,,,,,
◆일반 매스 브랜드 Sub NET◆,21.3,21.3,21.5,21.1,26.7,18.4,14.6,34.8,,,,,,,,
  45) 아이오페,4.0,4.0,3.8,4.2,6.7,2.0,4.2,4.3,,,,,,,,
  21) 라네즈,2.7,2.7,2.5,2.8,,4.1,,8.7,,,,,,,,
  12) 뉴스킨,1.3,1.3,,2.8,,,2.1,4.3,,,,,,,,
  13) 뉴트로지나,1.3,1.3,1.3,1.4,,2.0,,4.3,,,,,,,,
  20) 라끄베르,1.3,1.3,1.3,1.4,3.3,,,4.3,,,,,,,,
  25) 마몽드,1.3,1.3,,2.8,,,4.2,,,,,,,,,
  60) 참존,1.3,1.3,2.5,,6.7,,,,,,,,,,,
   9) DHC,0.7,0.7,1.3,,,2.0,,,,,,,,,,
  16) 닥터 자르트,0.7,0.7,1.3,,3.3,,,,,,,,,,,
  28) 바디샵,0.7,0.7,1.3,,3.3,,,,,,,,,,,
  37) 수려한,0.7,0.7,,1.4,,,,4.3,,,,,,,,
  41) 쏘내추럴,0.7,0.7,1.3,,,2.0,,,,,,,,,,
  51) 오르비스,0.7,0.7,1.3,,3.3,,,,,,,,,,,
  55) 입큰,0.7,0.7,1.3,,,2.0,,,,,,,,,,
  57) 쥴리끄,0.7,0.7,,1.4,,,,4.3,,,,,,,,
  61) 케어존,0.7,0.7,1.3,,,2.0,,,,,,,,,,
  65) 피지오겔,0.7,0.7,1.3,,,2.0,,,,,,,,,,
  68) 한스킨,0.7,0.7,,1.4,,,2.1,,,,,,,,,
 210) 세이어스,0.7,0.7,,1.4,,,2.1,,,,,,,,,
◆럭셔리 브랜드 NET◆,58.0,58.0,53.2,63.4,43.3,59.2,62.5,65.2,,,,,,,,
 121) 크리니크,9.3,9.3,10.1,8.5,,16.3,10.4,4.3,,,,,,,,
  81) SK-II,7.3,7.3,3.8,11.3,6.7,2.0,10.4,13.0,,,,,,,,
 123) 키엘,7.3,7.3,7.6,7.0,13.3,4.1,6.3,8.7,,,,,,,,
 109) 아모레퍼시픽,5.3,5.3,10.1,,10.0,10.2,,,,,,,,,,
 126) 헤라,4.0,4.0,5.1,2.8,3.3,6.1,4.2,,,,,,,,,
  89) 랑콤,3.3,3.3,1.3,5.6,,2.0,6.3,4.3,,,,,,,,
 104) 숨,3.3,3.3,3.8,2.8,3.3,4.1,2.1,4.3,,,,,,,,
  86) 디올,2.0,2.0,2.5,1.4,,4.1,,4.3,,,,,,,,
 103) 설화수,2.0,2.0,1.3,2.8,,2.0,2.1,4.3,,,,,,,,
 116) 오휘,2.0,2.0,,4.2,,,4.2,4.3,,,,,,,,
 122) 클라란스,2.0,2.0,,4.2,,,4.2,4.3,,,,,,,,
 100) 빌리프,1.3,1.3,1.3,1.4,,2.0,2.1,,,,,,,,,
 107) 시세이도,1.3,1.3,,2.8,,,2.1,4.3,,,,,,,,
 112) 에스티로더,1.3,1.3,,2.8,,,2.1,4.3,,,,,,,,
 114) 엘리자베스아덴,1.3,1.3,2.5,,,4.1,,,,,,,,,,
 125) 프리메라,1.3,1.3,2.5,,6.7,,,,,,,,,,,
  85) 달팡,0.7,0.7,,1.4,,,,4.3,,,,,,,,
  93) 리엔케이,0.7,0.7,,1.4,,,2.1,,,,,,,,,
  97) 베네피트,0.7,0.7,,1.4,,,2.1,,,,,,,,,
 108) 시슬리,0.7,0.7,1.3,,,2.0,,,,,,,,,,
 113) 에이솝,0.7,0.7,,1.4,,,2.1,,,,,,,,,
,,,,,,,,,,,,,,,,
D4. 아쿠아수르스 이전 사용 브랜드 (SA) (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,사용자*연령1,,사용자*연령2,,,,,,,,,,,
,,사용자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,,,,,,,,
Base for %,(98),(98),(49),(49),(18),(31),(34),(15),,,,,,,,
◆매스 브랜드 NET◆,34.7,34.7,40.8,28.6,50.0,35.5,23.5,40.0,,,,,,,,
◆로드샵 브랜드 Sub NET◆,19.4,19.4,26.5,12.2,38.9,19.4,14.7,6.7,,,,,,,,
   7) 이니스프리,6.1,6.1,10.2,2.0,16.7,6.5,2.9,,,,,,,,,
   1) 네이처 리퍼블릭,5.1,5.1,8.2,2.0,11.1,6.5,2.9,,,,,,,,,
   6) 에뛰드,3.1,3.1,2.0,4.1,,3.2,5.9,,,,,,,,,
   3) 더페이스샵,2.0,2.0,4.1,,11.1,,,,,,,,,,,
   8) 토니모리,2.0,2.0,,4.1,,,2.9,6.7,,,,,,,,
   4) 미샤,1.0,1.0,2.0,,,3.2,,,,,,,,,,
◆일반 매스 브랜드 Sub NET◆,15.3,15.3,14.3,16.3,11.1,16.1,8.8,33.3,,,,,,,,
  45) 아이오페,4.1,4.1,2.0,6.1,5.6,,2.9,13.3,,,,,,,,
  12) 뉴스킨,2.0,2.0,2.0,2.0,,3.2,2.9,,,,,,,,,
  23) 로레알 파리,2.0,2.0,2.0,2.0,,3.2,,6.7,,,,,,,,
  65) 피지오겔,2.0,2.0,4.1,,,6.5,,,,,,,,,,
   9) DHC,1.0,1.0,,2.0,,,,6.7,,,,,,,,
  20) 라끄베르,1.0,1.0,,2.0,,,2.9,,,,,,,,,
  21) 라네즈,1.0,1.0,2.0,,,3.2,,,,,,,,,,
  57) 쥴리끄,1.0,1.0,,2.0,,,,6.7,,,,,,,,
 211) 세타필,1.0,1.0,2.0,,5.6,,,,,,,,,,,
◆럭셔리 브랜드 NET◆,65.3,65.3,59.2,71.4,50.0,64.5,76.5,60.0,,,,,,,,
 123) 키엘,17.3,17.3,20.4,14.3,16.7,22.6,20.6,,,,,,,,,
 121) 크리니크,9.2,9.2,8.2,10.2,5.6,9.7,14.7,,,,,,,,,
 104) 숨,6.1,6.1,4.1,8.2,5.6,3.2,8.8,6.7,,,,,,,,
 100) 빌리프,4.1,4.1,6.1,2.0,5.6,6.5,2.9,,,,,,,,,
  86) 디올,3.1,3.1,2.0,4.1,,3.2,,13.3,,,,,,,,
  89) 랑콤,3.1,3.1,2.0,4.1,,3.2,5.9,,,,,,,,,
  97) 베네피트,3.1,3.1,2.0,4.1,,3.2,2.9,6.7,,,,,,,,
  99) 비오템,3.1,3.1,,6.1,,,8.8,,,,,,,,,
 126) 헤라,3.1,3.1,6.1,,11.1,3.2,,,,,,,,,,
  81) SK-II,2.0,2.0,,4.1,,,2.9,6.7,,,,,,,,
 109) 아모레퍼시픽,2.0,2.0,2.0,2.0,,3.2,2.9,,,,,,,,,
 112) 에스티로더,2.0,2.0,,4.1,,,2.9,6.7,,,,,,,,
 116) 오휘,2.0,2.0,2.0,2.0,,3.2,,6.7,,,,,,,,
 103) 설화수,1.0,1.0,,2.0,,,,6.7,,,,,,,,
 107) 시세이도,1.0,1.0,,2.0,,,,6.7,,,,,,,,
 108) 시슬리,1.0,1.0,2.0,,,3.2,,,,,,,,,,
 122) 클라란스,1.0,1.0,,2.0,,,2.9,,,,,,,,,
 125) 프리메라,1.0,1.0,2.0,,5.6,,,,,,,,,,,
,,,,,,,,,,,,,,,,
D5. 아쿠아수르스로 교체 이유 (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,사용자*연령1,,사용자*연령2,,,,,,,,,,,
,,사용자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,,,,,,,,
Base for %,(98),(98),(49),(49),(18),(31),(34),(15),,,,,,,,
◆피부 적합성 NET◆,31.6,31.6,28.6,34.7,33.3,25.8,32.4,40.0,,,,,,,,
   1) 피부에 잘 맞는다,21.4,21.4,20.4,22.4,11.1,25.8,17.6,33.3,,,,,,,,
   4) 피부 자극이 없다/트러블이 없다,10.2,10.2,4.1,16.3,11.1,,17.6,13.3,,,,,,,,
  13) 나이든 피부에 좋다,2.0,2.0,4.1,,11.1,,,,,,,,,,,
◆보습력 NET◆,25.5,25.5,30.6,20.4,38.9,25.8,20.6,20.0,,,,,,,,
   3) 수분이 많다 / 보습력이 좋다,24.5,24.5,30.6,18.4,38.9,25.8,17.6,20.0,,,,,,,,
   9) 각질에 효과적이다,1.0,1.0,,2.0,,,2.9,,,,,,,,,
◆사용감 NET◆,15.3,15.3,8.2,22.4,11.1,6.5,23.5,20.0,,,,,,,,
   6) 유분이 적당하다,7.1,7.1,6.1,8.2,11.1,3.2,8.8,6.7,,,,,,,,
  10) 질감이 가볍다,3.1,3.1,2.0,4.1,,3.2,5.9,,,,,,,,,
  21) 향이 좋다,3.1,3.1,,6.1,,,5.9,6.7,,,,,,,,
   8) 끈적임이 없다,2.0,2.0,,4.1,,,5.9,,,,,,,,,
  12) 사용후 상쾌하다,2.0,2.0,2.0,2.0,,3.2,2.9,,,,,,,,,
  11) 발림성이 좋다,1.0,1.0,,2.0,,,,6.7,,,,,,,,
◆제품 효과 NET◆,6.1,6.1,8.2,4.1,5.6,9.7,5.9,,,,,,,,,
  31) 품질이 우수하다,2.0,2.0,2.0,2.0,,3.2,2.9,,,,,,,,,
  32) 성능이 우수하다,2.0,2.0,2.0,2.0,,3.2,2.9,,,,,,,,,
  14) 화장이 잘 받는다,1.0,1.0,2.0,,5.6,,,,,,,,,,,
  15) 주기적인 교체가 더 효과적이다,1.0,1.0,2.0,,,3.2,,,,,,,,,,
◆가격/ 패키지 NET◆,16.3,16.3,8.2,24.5,5.6,9.7,20.6,33.3,,,,,,,,
  91) 가격이 저렴하다,12.2,12.2,2.0,22.4,,3.2,20.6,26.7,,,,,,,,
  52) 용량이 많다,2.0,2.0,4.1,,,6.5,,,,,,,,,,
  51) 용량이 적당하다,1.0,1.0,,2.0,,,2.9,,,,,,,,,
  90) 가격이 비싸서 좋다,1.0,1.0,2.0,,5.6,,,,,,,,,,,
 909) 디자인이 마음에 든다,1.0,1.0,,2.0,,,,6.7,,,,,,,,
◆브랜드 NET◆,16.3,16.3,20.4,12.2,27.8,16.1,11.8,13.3,,,,,,,,
  42) 주변에서 추천한다 / 후기가 좋다,15.3,15.3,20.4,10.2,27.8,16.1,8.8,13.3,,,,,,,,
  93) 광고가 좋다,2.0,2.0,2.0,2.0,5.6,,2.9,,,,,,,,,
◆기타 NET◆,19.4,19.4,20.4,18.4,27.8,16.1,23.5,6.7,,,,,,,,
  41) 다른 제품을 사용하고 싶다,11.2,11.2,16.3,6.1,27.8,9.7,8.8,,,,,,,,,
  43) 선물을 받았다,5.1,5.1,2.0,8.2,,3.2,8.8,6.7,,,,,,,,
  92) 프로모션을 많이 한다,1.0,1.0,,2.0,,,2.9,,,,,,,,,
 901) 기존 제품이 마음에 들지 않는다,1.0,1.0,2.0,,,3.2,,,,,,,,,,
 910) 사용하던 제품이 단종 되었다,1.0,1.0,,2.0,,,2.9,,,,,,,,,
,,,,,,,,,,,,,,,,
D5. 아쿠아수르스로 교체 이유_1) D4 1순위 브랜드_키엘 (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,사용자*연령1,,사용자*연령2,,,,,,,,,,,
,,사용자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,,,,,,,,,
Base for %,(17),(17),(10),(7),(3),(7),(7),,,,,,,,,
◆피부 적합성 NET◆,47.1,47.1,30.0,71.4,33.3,28.6,71.4,,,,,,,,,
   1) 피부에 잘 맞는다,29.4,29.4,30.0,28.6,33.3,28.6,28.6,,,,,,,,,
   4) 피부 자극이 없다/트러블이 없다,17.6,17.6,,42.9,,,42.9,,,,,,,,,
◆보습력 NET◆,23.5,23.5,30.0,14.3,33.3,28.6,14.3,,,,,,,,,
   3) 수분이 많다 / 보습력이 좋다,23.5,23.5,30.0,14.3,33.3,28.6,14.3,,,,,,,,,
◆사용감 NET◆,17.6,17.6,10.0,28.6,,14.3,28.6,,,,,,,,,
   6) 유분이 적당하다,5.9,5.9,,14.3,,,14.3,,,,,,,,,
  10) 질감이 가볍다,5.9,5.9,10.0,,,14.3,,,,,,,,,,
  12) 사용후 상쾌하다,5.9,5.9,10.0,,,14.3,,,,,,,,,,
  21) 향이 좋다,5.9,5.9,,14.3,,,14.3,,,,,,,,,
◆가격/ 패키지 NET◆,5.9,5.9,,14.3,,,14.3,,,,,,,,,
  91) 가격이 저렴하다,5.9,5.9,,14.3,,,14.3,,,,,,,,,
◆브랜드 NET◆,11.8,11.8,20.0,,,28.6,,,,,,,,,,
  42) 주변에서 추천한다 / 후기가 좋다,11.8,11.8,20.0,,,28.6,,,,,,,,,,
◆기타 NET◆,17.6,17.6,10.0,28.6,33.3,,28.6,,,,,,,,,
  41) 다른 제품을 사용하고 싶다,11.8,11.8,10.0,14.3,33.3,,14.3,,,,,,,,,
  43) 선물을 받았다,5.9,5.9,,14.3,,,14.3,,,,,,,,,
,,,,,,,,,,,,,,,,
D5. 아쿠아수르스로 교체 이유_2) D4 2순위 브랜드_크리니크 (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,사용자*연령1,,사용자*연령2,,,,,,,,,,,
,,사용자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,,,,,,,,,
Base for %,(9),(9),(4),(5),(1),(3),(5),,,,,,,,,
◆피부 적합성 NET◆,33.3,33.3,50.0,20.0,,66.7,20.0,,,,,,,,,
   1) 피부에 잘 맞는다,22.2,22.2,50.0,,,66.7,,,,,,,,,,
   4) 피부 자극이 없다/트러블이 없다,11.1,11.1,,20.0,,,20.0,,,,,,,,,
◆보습력 NET◆,33.3,33.3,25.0,40.0,100.0,,40.0,,,,,,,,,
   3) 수분이 많다 / 보습력이 좋다,33.3,33.3,25.0,40.0,100.0,,40.0,,,,,,,,,
◆사용감 NET◆,11.1,11.1,,20.0,,,20.0,,,,,,,,,
   6) 유분이 적당하다,11.1,11.1,,20.0,,,20.0,,,,,,,,,
◆가격/ 패키지 NET◆,11.1,11.1,,20.0,,,20.0,,,,,,,,,
  91) 가격이 저렴하다,11.1,11.1,,20.0,,,20.0,,,,,,,,,
◆브랜드 NET◆,22.2,22.2,,40.0,,,40.0,,,,,,,,,
  42) 주변에서 추천한다 / 후기가 좋다,11.1,11.1,,20.0,,,20.0,,,,,,,,,
  93) 광고가 좋다,11.1,11.1,,20.0,,,20.0,,,,,,,,,
◆기타 NET◆,33.3,33.3,50.0,20.0,100.0,33.3,20.0,,,,,,,,,
  41) 다른 제품을 사용하고 싶다,22.2,22.2,25.0,20.0,100.0,,20.0,,,,,,,,,
 901) 기존 제품이 마음에 들지 않는다,11.1,11.1,25.0,,,33.3,,,,,,,,,,
,,,,,,,,,,,,,,,,
D5. 아쿠아수르스로 교체 이유_3) D4 3순위 브랜드_숨 (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,사용자*연령1,,사용자*연령2,,,,,,,,,,,
,,사용자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,,,,,,,,
Base for %,(6),(6),(2),(4),(1),(1),(3),(1),,,,,,,,
◆피부 적합성 NET◆,50.0,50.0,,75.0,,,66.7,100.0,,,,,,,,
   1) 피부에 잘 맞는다,33.3,33.3,,50.0,,,33.3,100.0,,,,,,,,
   4) 피부 자극이 없다/트러블이 없다,16.7,16.7,,25.0,,,33.3,,,,,,,,,
◆보습력 NET◆,33.3,33.3,50.0,25.0,100.0,,33.3,,,,,,,,,
   3) 수분이 많다 / 보습력이 좋다,33.3,33.3,50.0,25.0,100.0,,33.3,,,,,,,,,
◆브랜드 NET◆,33.3,33.3,100.0,,100.0,100.0,,,,,,,,,,
  42) 주변에서 추천한다 / 후기가 좋다,33.3,33.3,100.0,,100.0,100.0,,,,,,,,,,
◆기타 NET◆,50.0,50.0,50.0,50.0,100.0,,33.3,100.0,,,,,,,,
  41) 다른 제품을 사용하고 싶다,33.3,33.3,50.0,25.0,100.0,,33.3,,,,,,,,,
  43) 선물을 받았다,16.7,16.7,,25.0,,,,100.0,,,,,,,,
,,,,,,,,,,,,,,,,
D5. 아쿠아수르스로 교체 이유_4) D4 4순위 브랜드_이니스프리 (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,사용자*연령1,,사용자*연령2,,,,,,,,,,,
,,사용자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,,,,,,,,,
Base for %,(6),(6),(5),(1),(3),(2),(1),,,,,,,,,
◆피부 적합성 NET◆,33.3,33.3,40.0,,66.7,,,,,,,,,,,
  13) 나이든 피부에 좋다,33.3,33.3,40.0,,66.7,,,,,,,,,,,
◆보습력 NET◆,50.0,50.0,40.0,100.0,33.3,50.0,100.0,,,,,,,,,
   3) 수분이 많다 / 보습력이 좋다,50.0,50.0,40.0,100.0,33.3,50.0,100.0,,,,,,,,,
◆사용감 NET◆,16.7,16.7,,100.0,,,100.0,,,,,,,,,
  10) 질감이 가볍다,16.7,16.7,,100.0,,,100.0,,,,,,,,,
◆제품 효과 NET◆,16.7,16.7,20.0,,,50.0,,,,,,,,,,
  31) 품질이 우수하다,16.7,16.7,20.0,,,50.0,,,,,,,,,,
◆가격/ 패키지 NET◆,16.7,16.7,20.0,,33.3,,,,,,,,,,,
  90) 가격이 비싸서 좋다,16.7,16.7,20.0,,33.3,,,,,,,,,,,
◆브랜드 NET◆,33.3,33.3,40.0,,33.3,50.0,,,,,,,,,,
  42) 주변에서 추천한다 / 후기가 좋다,33.3,33.3,40.0,,33.3,50.0,,,,,,,,,,
,,,,,,,,,,,,,,,,
D5. 아쿠아수르스로 교체 이유_5) D4 5순위 브랜드_네이처리퍼블릭 (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,사용자*연령1,,사용자*연령2,,,,,,,,,,,
,,사용자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,,,,,,,,,
Base for %,(5),(5),(4),(1),(2),(2),(1),,,,,,,,,
◆피부 적합성 NET◆,20.0,20.0,25.0,,,50.0,,,,,,,,,,
   1) 피부에 잘 맞는다,20.0,20.0,25.0,,,50.0,,,,,,,,,,
◆보습력 NET◆,20.0,20.0,25.0,,50.0,,,,,,,,,,,
   3) 수분이 많다 / 보습력이 좋다,20.0,20.0,25.0,,50.0,,,,,,,,,,,
◆제품 효과 NET◆,40.0,40.0,25.0,100.0,,50.0,100.0,,,,,,,,,
  31) 품질이 우수하다,20.0,20.0,,100.0,,,100.0,,,,,,,,,
  15) 주기적인 교체가 더 효과적이다,20.0,20.0,25.0,,,50.0,,,,,,,,,,
◆기타 NET◆,20.0,20.0,25.0,,50.0,,,,,,,,,,,
  41) 다른 제품을 사용하고 싶다,20.0,20.0,25.0,,50.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
E1. 비오템과 이미지 유사 브랜드 (MA) (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
◆매스 브랜드 NET◆,74.0,74.7,73.3,81.0,67.6,83.3,79.6,68.8,65.2,74.7,72.0,70.4,77.1,66.7,81.5,
◆로드샵 브랜드 Sub NET◆,20.7,20.0,21.3,24.1,15.5,23.3,24.5,14.6,17.4,20.0,22.7,7.4,27.1,18.8,29.6,
   1) 네이처 리퍼블릭,10.3,8.7,12.0,15.2,1.4,13.3,16.3,2.1,,9.3,14.7,3.7,12.5,12.5,18.5,
   7) 이니스프리,9.7,10.7,8.7,7.6,14.1,3.3,10.2,12.5,17.4,10.7,6.7,7.4,12.5,4.2,11.1,
   2) 더샘,6.0,7.3,4.7,11.4,2.8,10.0,12.2,4.2,,5.3,4.0,,8.3,4.2,3.7,
   3) 더페이스샵,3.0,3.3,2.7,5.1,1.4,3.3,6.1,2.1,,5.3,,,8.3,,,
   5) 스킨푸드,2.3,4.7,,5.1,4.2,6.7,4.1,2.1,8.7,,,,,,,
   6) 에뛰드,2.3,3.3,1.3,3.8,2.8,3.3,4.1,4.2,,1.3,1.3,,2.1,2.1,,
   4) 미샤,2.0,2.7,1.3,3.8,1.4,3.3,4.1,2.1,,1.3,1.3,,2.1,,3.7,
   8) 토니모리,1.7,2.7,0.7,3.8,1.4,3.3,4.1,2.1,,,1.3,,,,3.7,
◆일반 매스 브랜드 Sub NET◆,67.7,67.3,68.0,72.2,62.0,73.3,71.4,62.5,60.9,69.3,66.7,70.4,68.8,62.5,74.1,
 271) 소망화장품,95.7,93.3,98.0,94.9,91.5,86.7,100.0,91.7,91.3,97.3,98.7,100.0,95.8,97.9,100.0,
  43) 아벤느,11.0,8.0,14.0,8.9,7.0,3.3,12.2,8.3,4.3,12.0,16.0,7.4,14.6,14.6,18.5,
   9) DHC,10.3,10.7,10.0,12.7,8.5,10.0,14.3,8.3,8.7,6.7,13.3,7.4,6.3,10.4,18.5,
  34) 비쉬,10.3,7.3,13.3,8.9,5.6,,14.3,8.3,,12.0,14.7,7.4,14.6,16.7,11.1,
  35) 비욘드,10.0,14.0,6.0,20.3,7.0,16.7,22.4,10.4,,6.7,5.3,,10.4,2.1,11.1,
  16) 닥터 자르트,8.0,9.3,6.7,11.4,7.0,10.0,12.2,6.3,8.7,8.0,5.3,14.8,4.2,8.3,,
  52) 유리아쥬,8.0,8.7,7.3,11.4,5.6,16.7,8.2,8.3,,6.7,8.0,3.7,8.3,6.3,11.1,
  65) 피지오겔,7.7,8.0,7.3,10.1,5.6,10.0,10.2,6.3,4.3,8.0,6.7,3.7,10.4,8.3,3.7,
  28) 바디샵,7.3,8.0,6.7,7.6,8.5,6.7,8.2,8.3,8.7,4.0,9.3,3.7,4.2,8.3,11.1,
  21) 라네즈,6.7,9.3,4.0,12.7,5.6,10.0,14.3,6.3,4.3,5.3,2.7,7.4,4.2,4.2,,
  29) 바이오더마,6.3,4.7,8.0,6.3,2.8,13.3,2.0,2.1,4.3,9.3,6.7,7.4,10.4,6.3,7.4,
  39) 싸이닉,6.0,8.0,4.0,8.9,7.0,10.0,8.2,8.3,4.3,6.7,1.3,7.4,6.3,2.1,,
  51) 오르비스,6.0,8.0,4.0,11.4,4.2,3.3,16.3,4.2,4.3,2.7,5.3,,4.2,4.2,7.4,
  45) 아이오페,5.7,9.3,2.0,12.7,5.6,16.7,10.2,6.3,4.3,2.7,1.3,3.7,2.1,2.1,,
  59) 차앤박,5.7,8.0,3.3,7.6,8.5,6.7,8.2,4.2,17.4,4.0,2.7,3.7,4.2,4.2,,
  12) 뉴스킨,5.0,7.3,2.7,10.1,4.2,16.7,6.1,4.2,4.3,1.3,4.0,,2.1,2.1,7.4,
  23) 로레알 파리,4.7,2.7,6.7,5.1,,6.7,4.1,,,8.0,5.3,7.4,8.3,4.2,7.4,
  56) 잇츠스킨,4.7,4.7,4.7,6.3,2.8,6.7,6.1,,8.7,5.3,4.0,11.1,2.1,2.1,7.4,
  25) 마몽드,3.7,5.3,2.0,7.6,2.8,6.7,8.2,4.2,,1.3,2.7,,2.1,4.2,,
